City,Date,AQI_Bucket
Kochi,2020-02-05,Moderate
Lucknow,2016-08-05,Satisfactory
Brajrajnagar,2020-01-25,Moderate
Kochi,2020-04-29,Satisfactory
Lucknow,2016-06-19,Very Poor
Mumbai,2019-12-29,Moderate
Hyderabad,2018-04-30,Moderate
Patna,2016-07-29,Satisfactory
Hyderabad,2020-04-17,Satisfactory
Lucknow,2017-02-12,Very Poor
Gurugram,2020-03-28,Satisfactory
Amaravati,2019-06-28,Good
Hyderabad,2020-04-20,Satisfactory
Delhi,2016-03-16,Moderate
Hyderabad,2019-05-16,Satisfactory
Delhi,2015-08-15,Moderate
Kolkata,2020-05-01,Satisfactory
Jaipur,2020-05-23,Moderate
Patna,2019-06-26,Moderate
Delhi,2018-02-05,Very Poor
Jorapokhar,2018-10-19,Poor
Visakhapatnam,2019-05-31,Moderate
Chennai,2020-06-15,Satisfactory
Amaravati,2019-05-07,Moderate
Bengaluru,2017-09-01,Moderate
Lucknow,2020-04-10,Satisfactory
Ahmedabad,2019-07-03,Severe
Gurugram,2017-09-26,Poor
Guwahati,2020-06-02,Good
Brajrajnagar,2020-03-27,Moderate
Bhopal,2020-05-11,Moderate
Delhi,2018-04-30,Poor
Talcher,2018-05-01,Satisfactory
Lucknow,2018-03-09,Poor
Amritsar,2020-06-20,Moderate
Visakhapatnam,2019-01-09,Very Poor
Delhi,2016-09-17,Poor
Ahmedabad,2015-03-15,Poor
Delhi,2017-10-04,Moderate
Amritsar,2019-01-29,Satisfactory
Chandigarh,2019-09-21,Satisfactory
Mumbai,2018-07-24,Satisfactory
Patna,2020-01-29,Poor
Jorapokhar,2018-10-13,Moderate
Delhi,2015-09-17,Poor
Brajrajnagar,2019-02-11,Moderate
Hyderabad,2020-05-14,Satisfactory
Visakhapatnam,2019-08-15,Moderate
Delhi,2015-03-19,Poor
Hyderabad,2018-04-27,Moderate
Lucknow,2017-04-25,Poor
Chennai,2019-05-24,Moderate
Bhopal,2020-02-09,Moderate
Bengaluru,2015-11-23,Satisfactory
Delhi,2015-05-21,Very Poor
Thiruvananthapuram,2018-07-21,Satisfactory
Gurugram,2017-11-07,Very Poor
Hyderabad,2020-04-14,Satisfactory
Shillong,2020-02-25,Good
Thiruvananthapuram,2018-08-12,Satisfactory
Delhi,2018-06-19,Moderate
Visakhapatnam,2017-12-09,Moderate
Visakhapatnam,2020-05-08,Good
Bengaluru,2015-11-27,Moderate
Hyderabad,2020-05-30,Satisfactory
Chennai,2019-08-06,Moderate
Patna,2019-03-29,Poor
Coimbatore,2019-06-15,Satisfactory
Patna,2018-08-16,Satisfactory
Chandigarh,2020-01-20,Satisfactory
Delhi,2016-03-21,Poor
Delhi,2018-09-06,Moderate
Bengaluru,2020-02-29,Satisfactory
Bengaluru,2015-12-29,Moderate
Bengaluru,2016-12-27,Satisfactory
Shillong,2019-09-08,Good
Jorapokhar,2018-01-29,Moderate
Patna,2018-11-12,Very Poor
Delhi,2017-02-17,Very Poor
Thiruvananthapuram,2020-01-16,Satisfactory
Chennai,2019-07-08,Satisfactory
Delhi,2017-07-18,Satisfactory
Lucknow,2019-04-05,Very Poor
Gurugram,2018-08-01,Moderate
Hyderabad,2019-02-20,Satisfactory
Gurugram,2017-02-05,Very Poor
Ahmedabad,2018-05-27,Severe
Hyderabad,2020-01-10,Moderate
Hyderabad,2016-01-04,Moderate
Jaipur,2018-07-26,Moderate
Amritsar,2018-09-30,Satisfactory
Gurugram,2016-09-07,Satisfactory
Delhi,2017-07-17,Satisfactory
Gurugram,2018-07-17,Moderate
Jaipur,2019-02-20,Moderate
Mumbai,2018-06-01,Satisfactory
Chennai,2019-12-04,Satisfactory
Jorapokhar,2020-01-11,Moderate
Visakhapatnam,2018-11-04,Good
Ahmedabad,2018-02-14,Moderate
Lucknow,2018-05-25,Poor
Mumbai,2020-05-29,Good
Coimbatore,2019-07-22,Satisfactory
Coimbatore,2019-10-18,Moderate
Jaipur,2019-08-09,Satisfactory
Hyderabad,2019-10-04,Satisfactory
Jorapokhar,2017-05-29,Satisfactory
Gurugram,2018-03-26,Moderate
Chennai,2018-08-10,Satisfactory
Hyderabad,2018-01-26,Moderate
Hyderabad,2018-01-14,Moderate
Hyderabad,2018-11-12,Moderate
Patna,2016-12-11,Very Poor
Gurugram,2016-04-30,Very Poor
Patna,2016-06-26,Poor
Amaravati,2020-01-01,Satisfactory
Delhi,2016-02-20,Very Poor
Hyderabad,2017-01-08,Moderate
Bengaluru,2019-02-27,Moderate
Lucknow,2018-11-14,Very Poor
Hyderabad,2016-04-08,Satisfactory
Mumbai,2019-11-11,Moderate
Amritsar,2019-06-03,Moderate
Bengaluru,2018-04-18,Satisfactory
Patna,2018-10-10,Poor
Chennai,2016-06-18,Satisfactory
Hyderabad,2016-03-17,Moderate
Brajrajnagar,2019-08-27,Moderate
Amritsar,2018-08-09,Good
Lucknow,2015-11-11,Severe
Delhi,2015-01-23,Poor
Patna,2020-02-28,Moderate
Jorapokhar,2018-01-20,Moderate
Amritsar,2017-07-07,Satisfactory
Lucknow,2019-09-24,Satisfactory
Bengaluru,2018-06-20,Satisfactory
Gurugram,2020-03-08,Moderate
Lucknow,2018-06-19,Moderate
Kolkata,2019-05-22,Satisfactory
Delhi,2017-06-03,Very Poor
Patna,2016-08-01,Satisfactory
Kolkata,2018-12-15,Poor
Brajrajnagar,2018-04-28,Moderate
Amaravati,2020-05-07,Good
Visakhapatnam,2020-05-30,Satisfactory
Thiruvananthapuram,2020-06-01,Good
Delhi,2017-11-27,Very Poor
Delhi,2020-04-29,Moderate
Patna,2019-04-07,Moderate
Ahmedabad,2017-12-22,Poor
Mumbai,2019-05-21,Satisfactory
Delhi,2019-06-30,Poor
Ahmedabad,2015-06-08,Moderate
Jaipur,2019-01-03,Poor
Thiruvananthapuram,2018-09-06,Satisfactory
Jaipur,2018-02-22,Poor
Chennai,2020-06-29,Moderate
Visakhapatnam,2017-04-09,Satisfactory
Brajrajnagar,2020-04-18,Poor
Gurugram,2020-05-17,Moderate
Brajrajnagar,2018-08-23,Satisfactory
Jaipur,2018-10-29,Poor
Visakhapatnam,2018-02-03,Moderate
Amaravati,2020-06-14,Good
Visakhapatnam,2019-01-03,Very Poor
Amritsar,2018-03-12,Moderate
Amaravati,2018-04-03,Satisfactory
Hyderabad,2020-05-24,Moderate
Thiruvananthapuram,2019-02-02,Moderate
Gurugram,2017-05-03,Poor
Chennai,2017-06-12,Satisfactory
Lucknow,2018-02-07,Very Poor
Thiruvananthapuram,2017-06-26,Good
Kolkata,2020-04-25,Satisfactory
Visakhapatnam,2019-11-01,Moderate
Jorapokhar,2019-02-14,Poor
Chennai,2018-11-17,Satisfactory
Delhi,2015-09-28,Poor
Gurugram,2019-12-08,Very Poor
Patna,2019-11-25,Very Poor
Delhi,2016-10-19,Severe
Mumbai,2020-02-06,Moderate
Lucknow,2015-04-07,Moderate
Gurugram,2019-12-06,Very Poor
Bengaluru,2015-10-25,Satisfactory
Bengaluru,2019-08-09,Satisfactory
Kolkata,2019-08-18,Good
Hyderabad,2016-11-20,Moderate
Talcher,2020-05-23,Satisfactory
Delhi,2016-09-04,Poor
Hyderabad,2017-09-22,Satisfactory
Brajrajnagar,2019-07-25,Satisfactory
Ahmedabad,2020-01-28,Poor
Amaravati,2018-03-15,Satisfactory
Kolkata,2019-12-25,Poor
Patna,2019-12-27,Poor
Ahmedabad,2019-06-27,Severe
Patna,2018-02-07,Poor
Hyderabad,2020-04-08,Satisfactory
Lucknow,2020-04-16,Moderate
Amritsar,2018-11-03,Moderate
Hyderabad,2019-06-16,Satisfactory
Jaipur,2020-04-15,Satisfactory
Lucknow,2020-03-05,Moderate
Delhi,2015-05-20,Poor
Kolkata,2020-05-02,Good
Visakhapatnam,2017-01-01,Moderate
Delhi,2017-04-09,Poor
Hyderabad,2019-03-07,Moderate
Amritsar,2018-10-16,Moderate
Jaipur,2019-06-25,Satisfactory
Talcher,2019-03-03,Moderate
Amritsar,2019-05-10,Moderate
Hyderabad,2020-06-11,Good
Patna,2016-06-15,Moderate
Visakhapatnam,2016-08-27,Satisfactory
Chennai,2015-12-13,Moderate
Chennai,2017-11-05,Satisfactory
Amritsar,2018-01-17,Moderate
Chennai,2020-06-19,Moderate
Hyderabad,2016-05-03,Moderate
Jorapokhar,2019-12-09,Poor
Bengaluru,2017-08-14,Satisfactory
Coimbatore,2019-08-16,Satisfactory
Visakhapatnam,2020-03-24,Satisfactory
Amaravati,2019-07-20,Good
Chennai,2018-06-27,Moderate
Ahmedabad,2016-07-03,Poor
Chandigarh,2019-09-16,Satisfactory
Jorapokhar,2017-04-23,Moderate
Visakhapatnam,2018-07-30,Moderate
Guwahati,2020-04-21,Good
Jorapokhar,2019-03-10,Moderate
Jaipur,2020-04-25,Satisfactory
Jaipur,2018-07-18,Moderate
Jaipur,2018-09-16,Satisfactory
Kolkata,2018-09-15,Moderate
Amaravati,2018-07-19,Good
Hyderabad,2015-12-14,Moderate
Amritsar,2020-05-30,Satisfactory
Lucknow,2019-03-31,Poor
Bhopal,2019-10-23,Moderate
Amritsar,2018-10-02,Moderate
Chennai,2018-11-22,Satisfactory
Bengaluru,2019-05-16,Moderate
Bengaluru,2015-06-30,Moderate
Hyderabad,2017-11-26,Moderate
Chennai,2019-05-04,Satisfactory
Gurugram,2017-06-15,Severe
Hyderabad,2017-12-15,Moderate
Patna,2019-03-18,Moderate
Bengaluru,2015-12-20,Satisfactory
Chennai,2017-03-07,Satisfactory
Brajrajnagar,2019-02-12,Poor
Hyderabad,2018-07-17,Good
Jorapokhar,2020-06-07,Moderate
Hyderabad,2015-08-29,Moderate
Visakhapatnam,2018-08-09,Satisfactory
Delhi,2015-01-21,Very Poor
Delhi,2017-05-10,Poor
Guwahati,2020-02-24,Poor
Gurugram,2020-01-31,Moderate
Ahmedabad,2019-02-15,Severe
Amritsar,2018-05-14,Moderate
Amaravati,2019-11-25,Moderate
Bengaluru,2016-10-31,Satisfactory
Thiruvananthapuram,2018-02-19,Moderate
Ahmedabad,2016-08-12,Very Poor
Bengaluru,2019-03-30,Moderate
Chennai,2019-10-12,Satisfactory
Gurugram,2019-05-18,Moderate
Jaipur,2018-02-24,Moderate
Jorapokhar,2019-12-11,Poor
Bengaluru,2020-06-29,Satisfactory
Visakhapatnam,2016-11-15,Moderate
Ahmedabad,2015-02-04,Poor
Chennai,2020-05-15,Satisfactory
Thiruvananthapuram,2019-04-22,Satisfactory
Jaipur,2018-12-16,Moderate
Amaravati,2020-04-10,Satisfactory
Delhi,2015-01-18,Very Poor
Brajrajnagar,2018-07-17,Moderate
Amritsar,2019-09-24,Satisfactory
Jaipur,2019-09-02,Satisfactory
Chennai,2015-07-15,Moderate
Chennai,2015-07-27,Moderate
Amaravati,2018-04-16,Good
Thiruvananthapuram,2017-07-04,Good
Amritsar,2018-10-29,Moderate
Jaipur,2018-05-11,Moderate
Thiruvananthapuram,2019-10-19,Satisfactory
Lucknow,2015-07-08,Moderate
Jorapokhar,2019-04-05,Moderate
Delhi,2017-07-01,Satisfactory
Chennai,2018-06-04,Satisfactory
Jorapokhar,2018-03-23,Poor
Bhopal,2020-01-05,Poor
Amaravati,2018-03-06,Satisfactory
Ernakulam,2020-04-16,Satisfactory
Bengaluru,2018-08-27,Satisfactory
Patna,2016-04-20,Moderate
Kochi,2020-03-01,Moderate
Hyderabad,2018-08-27,Good
Lucknow,2017-08-15,Moderate
Chandigarh,2020-04-01,Good
Hyderabad,2015-08-13,Satisfactory
Jaipur,2017-12-13,Moderate
Lucknow,2015-07-29,Moderate
Hyderabad,2019-01-10,Moderate
Gurugram,2019-02-05,Poor
Chennai,2018-07-15,Satisfactory
Hyderabad,2015-07-25,Good
Brajrajnagar,2019-02-20,Poor
Chandigarh,2020-02-17,Satisfactory
Patna,2015-12-28,Severe
Amaravati,2018-12-23,Moderate
Kolkata,2020-01-08,Poor
Bengaluru,2015-05-28,Satisfactory
Chennai,2020-04-27,Satisfactory
Shillong,2020-05-26,Good
Thiruvananthapuram,2019-09-09,Satisfactory
Hyderabad,2016-09-06,Satisfactory
Ahmedabad,2019-02-18,Severe
Ahmedabad,2018-11-22,Severe
Mumbai,2018-09-23,Satisfactory
Lucknow,2018-10-19,Poor
Jaipur,2018-01-25,Moderate
Delhi,2016-01-18,Severe
Bengaluru,2019-03-09,Moderate
Kolkata,2019-12-23,Poor
Amaravati,2018-09-15,Satisfactory
Hyderabad,2019-06-13,Good
Amritsar,2020-01-12,Satisfactory
Hyderabad,2015-07-07,Satisfactory
Amaravati,2017-12-29,Moderate
Patna,2019-06-18,Moderate
Bengaluru,2019-04-06,Moderate
Amritsar,2018-06-03,Moderate
Delhi,2015-06-19,Poor
Lucknow,2018-10-27,Very Poor
Visakhapatnam,2016-11-14,Moderate
Gurugram,2016-09-30,Moderate
Lucknow,2018-03-16,Poor
Chandigarh,2020-04-10,Good
Hyderabad,2019-06-26,Satisfactory
Lucknow,2017-04-24,Poor
Thiruvananthapuram,2020-02-29,Moderate
Jorapokhar,2020-04-18,Moderate
Delhi,2018-03-08,Poor
Chennai,2015-08-24,Moderate
Brajrajnagar,2019-03-04,Poor
Thiruvananthapuram,2018-02-02,Moderate
Aizawl,2020-03-23,Satisfactory
Brajrajnagar,2019-04-29,Poor
Hyderabad,2015-03-31,Moderate
Bengaluru,2018-12-21,Moderate
Brajrajnagar,2018-03-07,Poor
Chandigarh,2019-09-25,Moderate
Amritsar,2017-09-18,Moderate
Ernakulam,2020-05-08,Satisfactory
Jaipur,2017-12-05,Poor
Kolkata,2019-03-10,Moderate
Hyderabad,2020-05-03,Satisfactory
Visakhapatnam,2019-05-15,Moderate
Mumbai,2018-05-07,Satisfactory
Jorapokhar,2017-05-04,Satisfactory
Amritsar,2017-09-17,Moderate
Kochi,2020-03-19,Moderate
Visakhapatnam,2016-11-17,Moderate
Ahmedabad,2015-09-12,Poor
Bengaluru,2018-10-29,Moderate
Amaravati,2019-11-23,Satisfactory
Talcher,2018-12-31,Moderate
Talcher,2019-06-25,Satisfactory
Gurugram,2016-09-24,Satisfactory
Lucknow,2020-01-09,Poor
Talcher,2020-02-24,Moderate
Lucknow,2016-07-12,Moderate
Gurugram,2018-02-06,Very Poor
Talcher,2019-05-11,Moderate
Bengaluru,2017-01-14,Satisfactory
Jorapokhar,2020-06-13,Moderate
Delhi,2015-02-07,Very Poor
Mumbai,2018-07-20,Satisfactory
Ahmedabad,2015-09-29,Very Poor
Bengaluru,2017-09-28,Satisfactory
Mumbai,2020-04-08,Satisfactory
Lucknow,2020-05-24,Moderate
Chennai,2015-10-18,Moderate
Lucknow,2019-01-06,Very Poor
Gurugram,2020-05-20,Moderate
Hyderabad,2018-02-24,Moderate
Mumbai,2018-11-05,Moderate
Jaipur,2019-06-02,Moderate
Chennai,2015-04-22,Moderate
Chandigarh,2019-11-28,Satisfactory
Jorapokhar,2019-04-22,Satisfactory
Bengaluru,2017-05-18,Satisfactory
Delhi,2019-11-28,Moderate
Bengaluru,2019-01-06,Moderate
Lucknow,2020-01-28,Very Poor
Hyderabad,2015-07-11,Satisfactory
Patna,2020-02-08,Poor
Lucknow,2016-01-22,Very Poor
Bengaluru,2016-10-27,Moderate
Lucknow,2017-09-02,Satisfactory
Jorapokhar,2019-02-07,Poor
Coimbatore,2020-01-25,Satisfactory
Jorapokhar,2018-03-09,Moderate
Delhi,2016-08-22,Satisfactory
Chandigarh,2020-02-05,Satisfactory
Thiruvananthapuram,2020-03-28,Satisfactory
Gurugram,2018-01-27,Very Poor
Lucknow,2019-03-06,Moderate
Lucknow,2015-04-01,Moderate
Gurugram,2019-08-06,Satisfactory
Jaipur,2019-02-09,Moderate
Shillong,2020-05-28,Good
Amritsar,2017-08-21,Satisfactory
Delhi,2017-10-11,Poor
Bengaluru,2017-09-10,Satisfactory
Amaravati,2020-01-21,Satisfactory
Talcher,2018-07-15,Moderate
Talcher,2019-11-29,Poor
Gurugram,2016-12-09,Very Poor
Hyderabad,2020-04-27,Satisfactory
Bengaluru,2017-04-12,Satisfactory
Amaravati,2019-04-10,Moderate
Bengaluru,2018-03-25,Satisfactory
Thiruvananthapuram,2017-08-03,Satisfactory
Ahmedabad,2019-01-28,Severe
Hyderabad,2019-07-23,Good
Brajrajnagar,2020-04-30,Satisfactory
Delhi,2015-03-29,Very Poor
Talcher,2019-09-06,Satisfactory
Amaravati,2018-01-28,Moderate
Hyderabad,2017-10-12,Moderate
Guwahati,2019-04-10,Satisfactory
Chennai,2016-04-02,Poor
Delhi,2019-12-30,Severe
Brajrajnagar,2018-08-10,Satisfactory
Patna,2017-12-03,Severe
Chennai,2020-05-17,Satisfactory
Ahmedabad,2019-06-03,Severe
Bengaluru,2017-12-24,Satisfactory
Talcher,2019-12-01,Poor
Hyderabad,2015-05-22,Moderate
Visakhapatnam,2019-02-25,Moderate
Chandigarh,2020-05-16,Satisfactory
Delhi,2020-01-15,Poor
Guwahati,2019-07-16,Moderate
Patna,2019-01-12,Severe
Delhi,2015-09-06,Moderate
Talcher,2019-07-10,Satisfactory
Talcher,2019-09-17,Satisfactory
Delhi,2016-02-05,Very Poor
Jorapokhar,2018-01-24,Poor
Visakhapatnam,2019-02-23,Moderate
Hyderabad,2015-07-14,Moderate
Ahmedabad,2017-11-23,Severe
Bengaluru,2020-05-20,Satisfactory
Hyderabad,2019-05-28,Moderate
Delhi,2017-09-27,Moderate
Chennai,2019-09-23,Moderate
Thiruvananthapuram,2020-03-02,Satisfactory
Chandigarh,2019-12-30,Moderate
Visakhapatnam,2018-10-08,Moderate
Lucknow,2016-09-12,Moderate
Chennai,2018-11-13,Poor
Visakhapatnam,2018-08-06,Moderate
Kolkata,2019-01-01,Very Poor
Jorapokhar,2019-10-20,Moderate
Visakhapatnam,2017-12-05,Poor
Delhi,2016-01-14,Very Poor
Hyderabad,2017-05-18,Moderate
Thiruvananthapuram,2020-04-17,Satisfactory
Aizawl,2020-06-15,Good
Patna,2017-01-22,Very Poor
Amritsar,2017-08-29,Satisfactory
Mumbai,2018-11-07,Moderate
Ahmedabad,2018-04-02,Severe
Kolkata,2018-10-23,Poor
Hyderabad,2020-02-01,Satisfactory
Hyderabad,2017-06-30,Satisfactory
Jaipur,2019-11-10,Moderate
Patna,2016-09-23,Moderate
Bengaluru,2016-12-30,Satisfactory
Jorapokhar,2018-11-13,Very Poor
Amaravati,2019-02-10,Moderate
Brajrajnagar,2018-03-19,Moderate
Ernakulam,2020-04-30,Satisfactory
Chennai,2016-08-21,Moderate
Jorapokhar,2019-12-13,Poor
Kolkata,2019-04-14,Satisfactory
Bengaluru,2018-05-10,Satisfactory
Lucknow,2019-04-08,Moderate
Jorapokhar,2018-02-28,Moderate
Gurugram,2020-02-12,Very Poor
Patna,2018-03-19,Poor
Jaipur,2018-06-22,Moderate
Lucknow,2015-05-28,Moderate
Amritsar,2018-05-26,Moderate
Jorapokhar,2020-01-16,Poor
Thiruvananthapuram,2018-02-15,Satisfactory
Mumbai,2020-06-20,Satisfactory
Hyderabad,2017-01-16,Moderate
Ahmedabad,2019-06-01,Severe
Jaipur,2019-02-16,Satisfactory
Ahmedabad,2019-02-07,Very Poor
Talcher,2020-01-01,Very Poor
Delhi,2016-08-30,Moderate
Hyderabad,2016-11-24,Moderate
Bhopal,2020-05-02,Moderate
Delhi,2017-09-13,Moderate
Jorapokhar,2020-05-01,Moderate
Patna,2019-08-09,Moderate
Chennai,2015-04-01,Poor
Delhi,2019-05-19,Moderate
Gurugram,2016-12-11,Very Poor
Lucknow,2016-10-25,Poor
Patna,2020-02-03,Moderate
Delhi,2017-04-30,Poor
Delhi,2015-07-04,Poor
Ahmedabad,2019-09-25,Severe
Jorapokhar,2020-01-30,Moderate
Talcher,2020-05-12,Satisfactory
Hyderabad,2018-11-24,Moderate
Amaravati,2018-04-21,Satisfactory
Ahmedabad,2015-07-09,Poor
Kolkata,2019-08-09,Good
Hyderabad,2015-05-23,Moderate
Bengaluru,2015-07-28,Moderate
Hyderabad,2016-11-27,Moderate
Gurugram,2016-11-05,Severe
Amritsar,2018-02-09,Moderate
Mumbai,2019-04-01,Satisfactory
Chennai,2015-04-10,Moderate
Amritsar,2019-01-07,Satisfactory
Delhi,2020-01-26,Very Poor
Visakhapatnam,2016-11-11,Moderate
Lucknow,2015-11-23,Severe
Bengaluru,2016-10-30,Moderate
Patna,2015-12-22,Severe
Ahmedabad,2015-08-17,Moderate
Bengaluru,2018-05-24,Satisfactory
Chennai,2019-01-25,Satisfactory
Hyderabad,2020-05-01,Satisfactory
Jaipur,2017-11-10,Poor
Jaipur,2017-12-31,Moderate
Amritsar,2020-03-16,Satisfactory
Gurugram,2017-04-18,Severe
Chennai,2017-06-29,Satisfactory
Lucknow,2015-03-28,Moderate
Lucknow,2017-10-28,Very Poor
Hyderabad,2017-05-27,Moderate
Patna,2019-11-03,Severe
Aizawl,2020-03-29,Satisfactory
Delhi,2015-04-21,Very Poor
Amritsar,2018-09-21,Satisfactory
Jorapokhar,2019-05-01,Moderate
Delhi,2018-04-12,Moderate
Bengaluru,2016-07-01,Poor
Bhopal,2019-11-29,Poor
Delhi,2019-02-12,Very Poor
Amritsar,2019-02-20,Satisfactory
Ahmedabad,2019-12-24,Moderate
Gurugram,2020-02-10,Poor
Lucknow,2019-11-18,Moderate
Amritsar,2019-12-03,Moderate
Amritsar,2019-11-03,Very Poor
Chennai,2015-08-17,Moderate
Hyderabad,2019-05-26,Moderate
Thiruvananthapuram,2020-01-02,Satisfactory
Chennai,2019-09-11,Moderate
Kochi,2020-06-13,Satisfactory
Patna,2019-04-11,Moderate
Chennai,2016-03-29,Moderate
Visakhapatnam,2018-02-06,Moderate
Talcher,2018-12-08,Poor
Jaipur,2019-11-18,Moderate
Amaravati,2018-07-31,Moderate
Ahmedabad,2019-06-28,Severe
Patna,2019-01-11,Severe
Hyderabad,2018-08-12,Good
Delhi,2015-02-03,Very Poor
Hyderabad,2016-05-04,Satisfactory
Delhi,2019-05-02,Poor
Lucknow,2018-02-15,Very Poor
Bengaluru,2017-08-15,Satisfactory
Visakhapatnam,2019-06-06,Moderate
Chennai,2019-07-13,Satisfactory
Kolkata,2019-06-28,Satisfactory
Chennai,2018-10-17,Satisfactory
Amaravati,2020-03-14,Good
Shillong,2020-05-18,Satisfactory
Talcher,2019-06-05,Satisfactory
Amaravati,2020-03-12,Good
Thiruvananthapuram,2019-12-08,Satisfactory
Hyderabad,2017-03-15,Satisfactory
Lucknow,2019-08-02,Moderate
Hyderabad,2018-06-07,Satisfactory
Jaipur,2019-04-24,Moderate
Ernakulam,2020-01-25,Moderate
Mumbai,2019-09-16,Satisfactory
Coimbatore,2019-10-19,Satisfactory
Delhi,2016-08-25,Satisfactory
Bengaluru,2016-04-13,Moderate
Patna,2016-06-29,Moderate
Chennai,2017-02-04,Moderate
Chennai,2020-06-01,Moderate
Hyderabad,2016-11-04,Moderate
Jaipur,2018-09-13,Satisfactory
Patna,2016-09-03,Moderate
Jorapokhar,2020-06-26,Poor
Lucknow,2017-12-13,Very Poor
Ernakulam,2020-05-04,Satisfactory
Amaravati,2020-03-11,Good
Patna,2018-06-22,Moderate
Lucknow,2015-06-27,Moderate
Amritsar,2017-11-10,Poor
Brajrajnagar,2018-04-20,Poor
Jaipur,2018-05-12,Moderate
Ahmedabad,2020-02-15,Severe
Chennai,2018-12-13,Moderate
Mumbai,2019-01-22,Moderate
Delhi,2018-04-18,Poor
Brajrajnagar,2018-05-12,Moderate
Gurugram,2019-11-14,Severe
Amaravati,2018-10-13,Moderate
Hyderabad,2018-08-22,Good
Guwahati,2019-11-01,Moderate
Visakhapatnam,2018-05-09,Moderate
Gurugram,2018-05-21,Moderate
Talcher,2020-03-29,Moderate
Visakhapatnam,2018-01-14,Very Poor
Ahmedabad,2016-08-03,Severe
Amaravati,2019-04-14,Satisfactory
Bengaluru,2016-06-20,Moderate
Jorapokhar,2019-10-09,Satisfactory
Delhi,2017-02-23,Poor
Guwahati,2020-03-15,Moderate
Visakhapatnam,2020-04-18,Satisfactory
Jaipur,2019-01-22,Moderate
Mumbai,2019-10-31,Satisfactory
Chennai,2018-02-11,Moderate
Visakhapatnam,2019-09-25,Satisfactory
Chennai,2015-08-03,Satisfactory
Delhi,2019-08-20,Moderate
Kolkata,2020-02-06,Moderate
Lucknow,2018-09-18,Moderate
Kochi,2020-04-13,Satisfactory
Delhi,2017-03-16,Very Poor
Gurugram,2019-09-06,Satisfactory
Mumbai,2018-08-15,Satisfactory
Shillong,2020-02-08,Satisfactory
Amaravati,2019-05-27,Moderate
Kolkata,2019-08-14,Good
Hyderabad,2019-01-28,Moderate
Delhi,2017-03-29,Very Poor
Thiruvananthapuram,2020-04-08,Satisfactory
Patna,2016-10-23,Very Poor
Brajrajnagar,2019-01-06,Poor
Chennai,2016-05-17,Moderate
Visakhapatnam,2019-11-09,Moderate
Delhi,2017-06-20,Satisfactory
Patna,2019-05-05,Moderate
Jaipur,2018-11-04,Moderate
Chennai,2019-09-03,Satisfactory
Amaravati,2019-07-23,Good
Amaravati,2019-10-18,Good
Chandigarh,2020-02-04,Moderate
Amaravati,2019-01-01,Moderate
Lucknow,2018-05-19,Poor
Aizawl,2020-04-15,Satisfactory
Talcher,2020-03-10,Satisfactory
Lucknow,2018-08-17,Satisfactory
Delhi,2017-12-14,Poor
Delhi,2018-07-03,Moderate
Gurugram,2019-06-08,Poor
Kolkata,2019-11-16,Moderate
Amritsar,2018-08-24,Good
Bengaluru,2019-04-28,Moderate
Hyderabad,2015-08-30,Moderate
Hyderabad,2016-07-24,Poor
Delhi,2017-05-13,Severe
Hyderabad,2017-01-07,Moderate
Jorapokhar,2018-02-24,Moderate
Delhi,2019-05-13,Very Poor
Delhi,2015-10-01,Poor
Jaipur,2020-06-09,Satisfactory
Bengaluru,2017-10-28,Satisfactory
Hyderabad,2019-11-12,Moderate
Aizawl,2020-05-10,Good
Bengaluru,2018-01-06,Moderate
Ahmedabad,2019-04-18,Poor
Hyderabad,2019-01-04,Moderate
Hyderabad,2016-12-25,Moderate
Kolkata,2020-03-07,Satisfactory
Chennai,2020-05-05,Satisfactory
Ahmedabad,2016-07-25,Poor
Jorapokhar,2019-04-18,Moderate
Visakhapatnam,2017-11-27,Moderate
Talcher,2018-05-14,Satisfactory
Bengaluru,2016-05-26,Good
Bengaluru,2018-12-07,Satisfactory
Chennai,2019-05-01,Satisfactory
Delhi,2019-06-22,Moderate
Delhi,2017-03-23,Severe
Amritsar,2019-10-15,Moderate
Mumbai,2019-06-18,Satisfactory
Patna,2016-07-25,Moderate
Visakhapatnam,2017-12-13,Moderate
Ahmedabad,2016-10-04,Poor
Thiruvananthapuram,2018-12-18,Moderate
Talcher,2019-07-13,Moderate
Jaipur,2019-06-19,Satisfactory
Gurugram,2020-06-10,Moderate
Delhi,2018-06-22,Poor
Chandigarh,2020-03-21,Satisfactory
Chennai,2016-07-04,Satisfactory
Amritsar,2019-12-10,Poor
Delhi,2016-10-27,Severe
Kolkata,2020-03-18,Moderate
Delhi,2015-07-03,Poor
Bengaluru,2015-09-17,Satisfactory
Delhi,2020-05-26,Moderate
Chennai,2019-11-12,Satisfactory
Brajrajnagar,2019-09-07,Moderate
Gurugram,2019-11-01,Severe
Chennai,2019-10-31,Moderate
Ahmedabad,2020-05-07,Moderate
Amritsar,2019-09-13,Satisfactory
Bengaluru,2016-02-01,Moderate
Amaravati,2019-10-11,Good
Gurugram,2019-08-02,Satisfactory
Jaipur,2019-12-22,Satisfactory
Mumbai,2020-02-15,Moderate
Ahmedabad,2019-03-29,Severe
Jaipur,2018-02-16,Moderate
Lucknow,2016-12-29,Very Poor
Chennai,2018-08-29,Satisfactory
Brajrajnagar,2018-11-09,Poor
Ahmedabad,2015-10-04,Poor
